X1,X2,X3
DRUP01030026T.purple.somatic.vcf.gz,48,0
DRUP01030028T.purple.somatic.vcf.gz,39,0
DRUP01040009T.purple.somatic.vcf.gz,519,2
DRUP01040010T.purple.somatic.vcf.gz,2088,3
DRUP01040016T.purple.somatic.vcf.gz,466,302
DRUP01050001T.purple.somatic.vcf.gz,386,105
DRUP01050002T.purple.somatic.vcf.gz,797,632
DRUP01050003T.purple.somatic.vcf.gz,280,247
DRUP01050008T.purple.somatic.vcf.gz,62,0
DRUP01050009T.purple.somatic.vcf.gz,573,1
DRUP01050010T.purple.somatic.vcf.gz,52,2
DRUP01050012T.purple.somatic.vcf.gz,138,1
DRUP01050016T.purple.somatic.vcf.gz,283,3
DRUP01050017T.purple.somatic.vcf.gz,406,203
DRUP01050018T.purple.somatic.vcf.gz,53,0
DRUP01050019T.purple.somatic.vcf.gz,20,0
DRUP01050020T.purple.somatic.vcf.gz,33,0
DRUP01050021T.purple.somatic.vcf.gz,15122,94
DRUP01050023T.purple.somatic.vcf.gz,240,0
DRUP01050025T.purple.somatic.vcf.gz,755,2
DRUP01050026T.purple.somatic.vcf.gz,327,1
DRUP01050028T.purple.somatic.vcf.gz,149,20
DRUP01050029T.purple.somatic.vcf.gz,100,0
DRUP01050030T.purple.somatic.vcf.gz,113,2
DRUP01050031T.purple.somatic.vcf.gz,796,1
DRUP01050033T.purple.somatic.vcf.gz,155,0
DRUP01050035T.purple.somatic.vcf.gz,282,2
DRUP01050038T.purple.somatic.vcf.gz,20,0
DRUP01050040T.purple.somatic.vcf.gz,40,1
DRUP01050040TII.purple.somatic.vcf.gz,87,13
DRUP01050048T.purple.somatic.vcf.gz,395,347
DRUP01050049T.purple.somatic.vcf.gz,215,164
DRUP01060002T.purple.somatic.vcf.gz,146,3
DRUP01060007T.purple.somatic.vcf.gz,34,0
DRUP01060008T.purple.somatic.vcf.gz,290,1
DRUP01060009T.purple.somatic.vcf.gz,2088,2
DRUP01060010T.purple.somatic.vcf.gz,214,1
DRUP01060011T.purple.somatic.vcf.gz,44,0
DRUP01060014T.purple.somatic.vcf.gz,38,0
DRUP01060016T.purple.somatic.vcf.gz,83,0
DRUP01060018T.purple.somatic.vcf.gz,96,1
DRUP01060019T.purple.somatic.vcf.gz,101,2
DRUP01060020T.purple.somatic.vcf.gz,72,1
DRUP01060021T.purple.somatic.vcf.gz,5982,59
DRUP01060024T.purple.somatic.vcf.gz,124,0
DRUP01060025T.purple.somatic.vcf.gz,242,0
DRUP01060026T.purple.somatic.vcf.gz,28,0
DRUP01060027T.purple.somatic.vcf.gz,304,1
DRUP01070001T.purple.somatic.vcf.gz,254,42
DRUP01070003T.purple.somatic.vcf.gz,8,0
DRUP01070005T.purple.somatic.vcf.gz,56,0
DRUP01070006T.purple.somatic.vcf.gz,7,0
DRUP01070008T.purple.somatic.vcf.gz,306,530
DRUP01070009T.purple.somatic.vcf.gz,27,0
DRUP01070010T.purple.somatic.vcf.gz,27,0
DRUP01070015T.purple.somatic.vcf.gz,108,39
DRUP01070016T.purple.somatic.vcf.gz,53,0
DRUP01070017T.purple.somatic.vcf.gz,525,4
DRUP01070020T.purple.somatic.vcf.gz,168,64
DRUP01070020TII.purple.somatic.vcf.gz,215,23
DRUP01070022T.purple.somatic.vcf.gz,31,0
DRUP01070024T.purple.somatic.vcf.gz,123,0
DRUP01070026T.purple.somatic.vcf.gz,127,20
DRUP01070026TII.purple.somatic.vcf.gz,214,204
DRUP01070028T.purple.somatic.vcf.gz,17,0
DRUP01070028TII.purple.somatic.vcf.gz,12,0
DRUP01070029T.purple.somatic.vcf.gz,19,0
DRUP01070030T.purple.somatic.vcf.gz,274,0
DRUP01070031T.purple.somatic.vcf.gz,13,1
DRUP01070036T.purple.somatic.vcf.gz,50,0
DRUP01070038T.purple.somatic.vcf.gz,122,11
DRUP01070039T.purple.somatic.vcf.gz,60,0
DRUP01070042T.purple.somatic.vcf.gz,82,15
DRUP01070046T.purple.somatic.vcf.gz,107,0
DRUP01070048T.purple.somatic.vcf.gz,97,0
DRUP01070051T.purple.somatic.vcf.gz,38,0
DRUP01070052T.purple.somatic.vcf.gz,32,0
DRUP01070053T.purple.somatic.vcf.gz,31,0
DRUP01070055T.purple.somatic.vcf.gz,31,0
DRUP01070057T.purple.somatic.vcf.gz,49,0
DRUP01070059T.purple.somatic.vcf.gz,13,0
DRUP01070063T.purple.somatic.vcf.gz,491,1
DRUP01070071T.purple.somatic.vcf.gz,103,0
DRUP01070080T.purple.somatic.vcf.gz,670,100
DRUP01070085T.purple.somatic.vcf.gz,355,254
DRUP01070119T.purple.somatic.vcf.gz,58,10
DRUP01080004T.purple.somatic.vcf.gz,187,2
DRUP01080005T.purple.somatic.vcf.gz,1731,6
DRUP01080008T.purple.somatic.vcf.gz,304,15
DRUP01080009T.purple.somatic.vcf.gz,80,2
DRUP01080012T.purple.somatic.vcf.gz,106,0
DRUP01080014T.purple.somatic.vcf.gz,284,8
DRUP01080021T.purple.somatic.vcf.gz,3803,17
DRUP01080022T.purple.somatic.vcf.gz,9256,54
DRUP01080024T.purple.somatic.vcf.gz,42,0
DRUP01080025T.purple.somatic.vcf.gz,2913,27
DRUP01080030T.purple.somatic.vcf.gz,134,0
DRUP01080031T.purple.somatic.vcf.gz,250,169
DRUP01090001T.purple.somatic.vcf.gz,14,0
DRUP01090003T.purple.somatic.vcf.gz,443,471
DRUP01090004T.purple.somatic.vcf.gz,35,1
DRUP01090005T.purple.somatic.vcf.gz,1289,5
DRUP01090008T.purple.somatic.vcf.gz,93,3
DRUP01090009T.purple.somatic.vcf.gz,110,2
DRUP01090011T.purple.somatic.vcf.gz,22,0
DRUP01090012T.purple.somatic.vcf.gz,16,1
DRUP01090014T.purple.somatic.vcf.gz,231,1
DRUP01090015T.purple.somatic.vcf.gz,5,1
DRUP01090017T.purple.somatic.vcf.gz,372,5
DRUP01090019T.purple.somatic.vcf.gz,517,3
DRUP01090022T.purple.somatic.vcf.gz,112,1
DRUP01090023T.purple.somatic.vcf.gz,94,1
DRUP01090026T.purple.somatic.vcf.gz,13,0
DRUP01100003T.purple.somatic.vcf.gz,126,9
DRUP01100007T.purple.somatic.vcf.gz,116,0
DRUP01110002T.purple.somatic.vcf.gz,231,206
DRUP01110005T.purple.somatic.vcf.gz,134,1
DRUP01110006T.purple.somatic.vcf.gz,62,0
DRUP01110007T.purple.somatic.vcf.gz,140,2
DRUP01120001T.purple.somatic.vcf.gz,94,1
DRUP01120002T.purple.somatic.vcf.gz,72,0
DRUP01140001T.purple.somatic.vcf.gz,112,17
DRUP01140002T.purple.somatic.vcf.gz,58,0
DRUP01140003T.purple.somatic.vcf.gz,76,0
DRUP01140005T.purple.somatic.vcf.gz,25,0
DRUP01140006T.purple.somatic.vcf.gz,1101,5
DRUP01160001T.purple.somatic.vcf.gz,548,5
DRUP01170001T.purple.somatic.vcf.gz,23,18
DRUP01170003T.purple.somatic.vcf.gz,87,0
DRUP01180001T.purple.somatic.vcf.gz,153,1
DRUP01190001T.purple.somatic.vcf.gz,338,0
DRUP01210002T.purple.somatic.vcf.gz,80,0
DRUP01210003T.purple.somatic.vcf.gz,137,1
DRUP01210004T.purple.somatic.vcf.gz,25,1
DRUP01210005T.purple.somatic.vcf.gz,218,1
DRUP01210006T.purple.somatic.vcf.gz,178,0
DRUP01220001T.purple.somatic.vcf.gz,152,0
DRUP01220002T.purple.somatic.vcf.gz,159,1
DRUP01220003T.purple.somatic.vcf.gz,154,0
DRUP01220004T.purple.somatic.vcf.gz,315,0
DRUP01220005T.purple.somatic.vcf.gz,118,0
DRUP01220006T.purple.somatic.vcf.gz,96,0
DRUP01220007T.purple.somatic.vcf.gz,521,3
DRUP01230001T.purple.somatic.vcf.gz,63777,436
DRUP01230004T.purple.somatic.vcf.gz,795,801
DRUP01230005T.purple.somatic.vcf.gz,1328,3
DRUP01270001T.purple.somatic.vcf.gz,497,0
DRUP01270003T.purple.somatic.vcf.gz,187,0
DRUP01270004T.purple.somatic.vcf.gz,926,1
DRUP01270007T.purple.somatic.vcf.gz,44,0
DRUP01290001T.purple.somatic.vcf.gz,113,1
DRUP01330002T.purple.somatic.vcf.gz,361,0
DRUP01330005T.purple.somatic.vcf.gz,232,1
DRUP01330008T.purple.somatic.vcf.gz,614,2
DRUP01330013T.purple.somatic.vcf.gz,349,0
DRUP01330016T.purple.somatic.vcf.gz,805,0
DRUP01330020T.purple.somatic.vcf.gz,969,1171
DRUP01340001T.purple.somatic.vcf.gz,589,1
DRUP01340002T.purple.somatic.vcf.gz,27,0
DRUP01340003T.purple.somatic.vcf.gz,660,2
DRUP01340004T.purple.somatic.vcf.gz,358,0
DRUP01340006T.purple.somatic.vcf.gz,427,2
DRUP01340010T.purple.somatic.vcf.gz,153,4
DRUP01340013T.purple.somatic.vcf.gz,148,3
DRUP01340014T.purple.somatic.vcf.gz,24,0
DRUP01340015T.purple.somatic.vcf.gz,37,1
DRUP01340016T.purple.somatic.vcf.gz,634,718
DRUP01340017T.purple.somatic.vcf.gz,798,438
DRUP01440001T.purple.somatic.vcf.gz,194,5
WIDE01010001T.purple.somatic.vcf.gz,29,1
WIDE01010002T.purple.somatic.vcf.gz,774,0
WIDE01010003T.purple.somatic.vcf.gz,32,0
WIDE01010005T.purple.somatic.vcf.gz,103,1
WIDE01010006T.purple.somatic.vcf.gz,6,0
WIDE01010009T.purple.somatic.vcf.gz,40,0
WIDE01010011T.purple.somatic.vcf.gz,33,0
WIDE01010012T.purple.somatic.vcf.gz,134,0
WIDE01010016T.purple.somatic.vcf.gz,151,4
WIDE01010017T.purple.somatic.vcf.gz,105,1
WIDE01010018T.purple.somatic.vcf.gz,37,0
WIDE01010019T.purple.somatic.vcf.gz,1962,11
WIDE01010025T.purple.somatic.vcf.gz,15,0
WIDE01010026T.purple.somatic.vcf.gz,371,0
WIDE01010027T.purple.somatic.vcf.gz,36,0
WIDE01010028T.purple.somatic.vcf.gz,136,0
WIDE01010031T.purple.somatic.vcf.gz,348,1
WIDE01010033T.purple.somatic.vcf.gz,2,0
WIDE01010034T.purple.somatic.vcf.gz,22,0
WIDE01010035T.purple.somatic.vcf.gz,7,0
WIDE01010036T.purple.somatic.vcf.gz,502,2
WIDE01010037T.purple.somatic.vcf.gz,125,2
WIDE01010038T.purple.somatic.vcf.gz,155,1
WIDE01010040T.purple.somatic.vcf.gz,56,0
WIDE01010041T.purple.somatic.vcf.gz,842,2
WIDE01010043T.purple.somatic.vcf.gz,37,0
WIDE01010045T.purple.somatic.vcf.gz,41,1
WIDE01010048T.purple.somatic.vcf.gz,19,0
WIDE01010051T.purple.somatic.vcf.gz,132,6
WIDE01010056T.purple.somatic.vcf.gz,20,0
WIDE01010057T.purple.somatic.vcf.gz,50,0
WIDE01010058T.purple.somatic.vcf.gz,62,1
WIDE01010060T.purple.somatic.vcf.gz,37,0
WIDE01010063T.purple.somatic.vcf.gz,76,1
WIDE01010064T.purple.somatic.vcf.gz,358,3
WIDE01010065T.purple.somatic.vcf.gz,1881,1
WIDE01010066T.purple.somatic.vcf.gz,128,0
WIDE01010067T.purple.somatic.vcf.gz,38,0
WIDE01010068T.purple.somatic.vcf.gz,30,1
WIDE01010069T.purple.somatic.vcf.gz,370,97
WIDE01010071T.purple.somatic.vcf.gz,746,1
WIDE01010072T.purple.somatic.vcf.gz,93,0
WIDE01010073T.purple.somatic.vcf.gz,122,0
WIDE01010074T.purple.somatic.vcf.gz,41,1
WIDE01010075T.purple.somatic.vcf.gz,127,4
WIDE01010076T.purple.somatic.vcf.gz,62,1
WIDE01010077T.purple.somatic.vcf.gz,34,0
WIDE01010078T.purple.somatic.vcf.gz,107,0
WIDE01010079T.purple.somatic.vcf.gz,36,0
WIDE01010081T.purple.somatic.vcf.gz,95,2
WIDE01010082T.purple.somatic.vcf.gz,341,0
WIDE01010083T.purple.somatic.vcf.gz,473,0
WIDE01010088T.purple.somatic.vcf.gz,605,2
WIDE01010089T.purple.somatic.vcf.gz,78,0
WIDE01010090T.purple.somatic.vcf.gz,57,0
WIDE01010091T.purple.somatic.vcf.gz,487,0
WIDE01010092T.purple.somatic.vcf.gz,11,0
WIDE01010093TII.purple.somatic.vcf.gz,142,0
WIDE01010096T.purple.somatic.vcf.gz,208,1
WIDE01010097T.purple.somatic.vcf.gz,40,0
WIDE01010099T.purple.somatic.vcf.gz,72,1
WIDE01010100T.purple.somatic.vcf.gz,34,0
WIDE01010101T.purple.somatic.vcf.gz,1450,6
WIDE01010103T.purple.somatic.vcf.gz,18,0
WIDE01010104T.purple.somatic.vcf.gz,1691,1
WIDE01010105T.purple.somatic.vcf.gz,1251,3
WIDE01010111T.purple.somatic.vcf.gz,116,0
WIDE01010112T.purple.somatic.vcf.gz,141,0
WIDE01010113T.purple.somatic.vcf.gz,21,0
WIDE01010115T.purple.somatic.vcf.gz,404,0
WIDE01010119T.purple.somatic.vcf.gz,77,0
WIDE01010120T.purple.somatic.vcf.gz,13,0
WIDE01010121T.purple.somatic.vcf.gz,151,2
WIDE01010122T.purple.somatic.vcf.gz,1510,3
WIDE01010123T.purple.somatic.vcf.gz,593,3
WIDE01010124T.purple.somatic.vcf.gz,220,1
WIDE01010127T.purple.somatic.vcf.gz,3194,10
WIDE01010128T.purple.somatic.vcf.gz,29,0
WIDE01010130T.purple.somatic.vcf.gz,118,1
WIDE01010130TII.purple.somatic.vcf.gz,88,0
WIDE01010131T.purple.somatic.vcf.gz,98,0
WIDE01010134T.purple.somatic.vcf.gz,112,0
WIDE01010135T.purple.somatic.vcf.gz,28,0
WIDE01010138T.purple.somatic.vcf.gz,29,2
WIDE01010139T.purple.somatic.vcf.gz,3219,11
WIDE01010142T.purple.somatic.vcf.gz,17,0
WIDE01010146T.purple.somatic.vcf.gz,20,1
WIDE01010148T.purple.somatic.vcf.gz,57,0
WIDE01010151T.purple.somatic.vcf.gz,34,0
WIDE01010154T.purple.somatic.vcf.gz,135,0
WIDE01010156T.purple.somatic.vcf.gz,26,0
WIDE01010157T.purple.somatic.vcf.gz,1643,4
WIDE01010159T.purple.somatic.vcf.gz,105,3
WIDE01010160T.purple.somatic.vcf.gz,38,0
WIDE01010162T.purple.somatic.vcf.gz,170,1
WIDE01010164T.purple.somatic.vcf.gz,112,0
WIDE01010166T.purple.somatic.vcf.gz,125,2
WIDE01010167T.purple.somatic.vcf.gz,16,0
WIDE01010168T.purple.somatic.vcf.gz,41,1
WIDE01010169T.purple.somatic.vcf.gz,87,1
WIDE01010170T.purple.somatic.vcf.gz,17,0
WIDE01010171T.purple.somatic.vcf.gz,30,0
WIDE01010172T.purple.somatic.vcf.gz,2761,12
WIDE01010173T.purple.somatic.vcf.gz,45,0
WIDE01010174T.purple.somatic.vcf.gz,77,1
WIDE01010175T.purple.somatic.vcf.gz,8,1
WIDE01010176T.purple.somatic.vcf.gz,59,1
WIDE01010177T.purple.somatic.vcf.gz,201,5
WIDE01010179T.purple.somatic.vcf.gz,48,3
WIDE01010182T.purple.somatic.vcf.gz,169,1
WIDE01010183T.purple.somatic.vcf.gz,103,1
WIDE01010185T.purple.somatic.vcf.gz,69,0
WIDE01010187T.purple.somatic.vcf.gz,106,0
WIDE01010188T.purple.somatic.vcf.gz,779,2
WIDE01010189T.purple.somatic.vcf.gz,601,1
WIDE01010190T.purple.somatic.vcf.gz,29,0
WIDE01010191T.purple.somatic.vcf.gz,95,0
WIDE01010192T.purple.somatic.vcf.gz,28,0
WIDE01010193T.purple.somatic.vcf.gz,62,2
WIDE01010194T.purple.somatic.vcf.gz,77,0
WIDE01010196T.purple.somatic.vcf.gz,38,2
WIDE01010200T.purple.somatic.vcf.gz,302,0
WIDE01010202T.purple.somatic.vcf.gz,73,0
WIDE01010205T.purple.somatic.vcf.gz,184,0
WIDE01010206T.purple.somatic.vcf.gz,239,0
WIDE01010207T.purple.somatic.vcf.gz,27,0
WIDE01010208T.purple.somatic.vcf.gz,50,0
WIDE01010210T.purple.somatic.vcf.gz,10,1
WIDE01010212T.purple.somatic.vcf.gz,93,0
WIDE01010213T.purple.somatic.vcf.gz,120,1
WIDE01010214T.purple.somatic.vcf.gz,26,0
WIDE01010215T.purple.somatic.vcf.gz,39,0
WIDE01010216T.purple.somatic.vcf.gz,132,0
WIDE01010217T.purple.somatic.vcf.gz,2259,8
WIDE01010218T.purple.somatic.vcf.gz,43,0
WIDE01010224T.purple.somatic.vcf.gz,1636,2
WIDE01010225T.purple.somatic.vcf.gz,114,0
WIDE01010227T.purple.somatic.vcf.gz,38,1
WIDE01010228T.purple.somatic.vcf.gz,76,2
WIDE01010230T.purple.somatic.vcf.gz,32,0
WIDE01010231T.purple.somatic.vcf.gz,82,0
WIDE01010232T.purple.somatic.vcf.gz,39,0
WIDE01010233T.purple.somatic.vcf.gz,49,0
WIDE01010234T.purple.somatic.vcf.gz,26,2
WIDE01010235T.purple.somatic.vcf.gz,24,0
WIDE01010236T.purple.somatic.vcf.gz,124,0
WIDE01010238TII.purple.somatic.vcf.gz,2340,1
WIDE01010239T.purple.somatic.vcf.gz,16,0
WIDE01010240T.purple.somatic.vcf.gz,16,0
WIDE01010241T.purple.somatic.vcf.gz,163,1
WIDE01010242T.purple.somatic.vcf.gz,89,0
WIDE01010243T.purple.somatic.vcf.gz,15,2
WIDE01010246T.purple.somatic.vcf.gz,251,0
WIDE01010248T.purple.somatic.vcf.gz,33,0
WIDE01010249T.purple.somatic.vcf.gz,10,0
WIDE01010251T.purple.somatic.vcf.gz,83,0
WIDE01010252T.purple.somatic.vcf.gz,73,0
WIDE01010253T.purple.somatic.vcf.gz,84,1
WIDE01010255T.purple.somatic.vcf.gz,6115,110
WIDE01010256T.purple.somatic.vcf.gz,634,0
WIDE01010258T.purple.somatic.vcf.gz,233,1
WIDE01010260T.purple.somatic.vcf.gz,1418,7
WIDE01010261T.purple.somatic.vcf.gz,43,0
WIDE01010262T.purple.somatic.vcf.gz,94,0
WIDE01010263T.purple.somatic.vcf.gz,1243,5
WIDE01010264T.purple.somatic.vcf.gz,17,0
WIDE01010265T.purple.somatic.vcf.gz,47,0
WIDE01010267T.purple.somatic.vcf.gz,17,0
WIDE01010268T.purple.somatic.vcf.gz,30,0
WIDE01010269T.purple.somatic.vcf.gz,174,1
WIDE01010270T.purple.somatic.vcf.gz,133,0
WIDE01010272T.purple.somatic.vcf.gz,35,0
WIDE01010273T.purple.somatic.vcf.gz,27,0
WIDE01010274T.purple.somatic.vcf.gz,32,0
WIDE01010275T.purple.somatic.vcf.gz,107,0
WIDE01010276T.purple.somatic.vcf.gz,1986,8
WIDE01010277T.purple.somatic.vcf.gz,27,0
WIDE01010280T.purple.somatic.vcf.gz,45,0
WIDE01010283T.purple.somatic.vcf.gz,29,0
WIDE01010284T.purple.somatic.vcf.gz,24,0
WIDE01010287T.purple.somatic.vcf.gz,1462,3
WIDE01010288T.purple.somatic.vcf.gz,24,0
WIDE01010291T.purple.somatic.vcf.gz,120,1
WIDE01010292T.purple.somatic.vcf.gz,8,0
WIDE01010293T.purple.somatic.vcf.gz,4,0
WIDE01010296T.purple.somatic.vcf.gz,386,1
WIDE01010299T.purple.somatic.vcf.gz,179,2
WIDE01010300T.purple.somatic.vcf.gz,448,1
WIDE01010301T.purple.somatic.vcf.gz,79,1
WIDE01010303T.purple.somatic.vcf.gz,46,2
WIDE01010304T.purple.somatic.vcf.gz,12,1
WIDE01010305T.purple.somatic.vcf.gz,2574,42
WIDE01010306T.purple.somatic.vcf.gz,557,0
WIDE01010307T.purple.somatic.vcf.gz,689,0
WIDE01010308T.purple.somatic.vcf.gz,71,2
WIDE01010310T.purple.somatic.vcf.gz,44,1
WIDE01010311T.purple.somatic.vcf.gz,102,1
WIDE01010312T.purple.somatic.vcf.gz,2526,4
WIDE01010313T.purple.somatic.vcf.gz,39,1
WIDE01010314T.purple.somatic.vcf.gz,1599,6
WIDE01010315T.purple.somatic.vcf.gz,116,0
WIDE01010316T.purple.somatic.vcf.gz,43,0
WIDE01010317T.purple.somatic.vcf.gz,370,3
WIDE01010319T.purple.somatic.vcf.gz,211,2
WIDE01010322T.purple.somatic.vcf.gz,19,0
WIDE01010323T.purple.somatic.vcf.gz,77,1
WIDE01010326T.purple.somatic.vcf.gz,13,0
WIDE01010327T.purple.somatic.vcf.gz,125,0
WIDE01010328T.purple.somatic.vcf.gz,551,1
WIDE01010329T.purple.somatic.vcf.gz,2193,7
WIDE01010330T.purple.somatic.vcf.gz,13,0
WIDE01010331T.purple.somatic.vcf.gz,10,0
WIDE01010332T.purple.somatic.vcf.gz,77,0
WIDE01010333T.purple.somatic.vcf.gz,1941,4
WIDE01010334T.purple.somatic.vcf.gz,654,0
WIDE01010335T.purple.somatic.vcf.gz,58,0
WIDE01010337T.purple.somatic.vcf.gz,309,0
WIDE01010338T.purple.somatic.vcf.gz,169,1
WIDE01010339T.purple.somatic.vcf.gz,47,0
WIDE01010341T.purple.somatic.vcf.gz,75,0
WIDE01010342T.purple.somatic.vcf.gz,28,0
WIDE01010343T.purple.somatic.vcf.gz,33,1
WIDE01010346T.purple.somatic.vcf.gz,18,1
WIDE01010349T.purple.somatic.vcf.gz,45,1
WIDE01010352T.purple.somatic.vcf.gz,149,1
WIDE01010353T.purple.somatic.vcf.gz,44,2
WIDE01010355T.purple.somatic.vcf.gz,130,3
WIDE01010356T.purple.somatic.vcf.gz,62,1
WIDE01010359T.purple.somatic.vcf.gz,17,0
WIDE01010363T.purple.somatic.vcf.gz,1206,2
WIDE01010366T.purple.somatic.vcf.gz,96,9
WIDE01010368T.purple.somatic.vcf.gz,91,0
WIDE01010369T.purple.somatic.vcf.gz,22,1
WIDE01010370T.purple.somatic.vcf.gz,16,0
WIDE01010371T.purple.somatic.vcf.gz,47,1
WIDE01010372T.purple.somatic.vcf.gz,267,1
WIDE01010374T.purple.somatic.vcf.gz,40,1
WIDE01010376T.purple.somatic.vcf.gz,329,2
WIDE01010379T.purple.somatic.vcf.gz,117,1
WIDE01010381T.purple.somatic.vcf.gz,1733,21
WIDE01010383T.purple.somatic.vcf.gz,64,0
WIDE01010384T.purple.somatic.vcf.gz,166,0
WIDE01010385T.purple.somatic.vcf.gz,114,2
WIDE01010388T.purple.somatic.vcf.gz,29,0
WIDE01010389T.purple.somatic.vcf.gz,19,0
WIDE01010390T.purple.somatic.vcf.gz,1775,3
WIDE01010392T.purple.somatic.vcf.gz,1583,4
WIDE01010393T.purple.somatic.vcf.gz,115,0
WIDE01010395T.purple.somatic.vcf.gz,93,3
WIDE01010397T.purple.somatic.vcf.gz,94,0
WIDE01010398T.purple.somatic.vcf.gz,1110,3
WIDE01010399T.purple.somatic.vcf.gz,49,1
WIDE01010400T.purple.somatic.vcf.gz,31,0
WIDE01010401T.purple.somatic.vcf.gz,53,1
WIDE01010402TII.purple.somatic.vcf.gz,211,0
WIDE01010403T.purple.somatic.vcf.gz,341,0
WIDE01010404T.purple.somatic.vcf.gz,37,5
WIDE01010405T.purple.somatic.vcf.gz,17,0
WIDE01010406T.purple.somatic.vcf.gz,59,0
WIDE01010407T.purple.somatic.vcf.gz,879,4
WIDE01010410T.purple.somatic.vcf.gz,7,0
WIDE01010412T.purple.somatic.vcf.gz,81,0
WIDE01010414T.purple.somatic.vcf.gz,220,0
WIDE01010417T.purple.somatic.vcf.gz,58,0
WIDE01010418T.purple.somatic.vcf.gz,13,1
WIDE01010419T.purple.somatic.vcf.gz,52,0
WIDE01010420T.purple.somatic.vcf.gz,700,2
WIDE01010422T.purple.somatic.vcf.gz,1975,9
WIDE01010425T.purple.somatic.vcf.gz,121,3
WIDE01010426T.purple.somatic.vcf.gz,16,0
WIDE01010427T.purple.somatic.vcf.gz,19,0
WIDE01010428T.purple.somatic.vcf.gz,10,0
WIDE01010429T.purple.somatic.vcf.gz,68,1
WIDE01010432T.purple.somatic.vcf.gz,81,0
WIDE01010434T.purple.somatic.vcf.gz,66,0
WIDE01010436T.purple.somatic.vcf.gz,57,1
WIDE01010439T.purple.somatic.vcf.gz,16,0
WIDE01010440T.purple.somatic.vcf.gz,14,0
WIDE01010441T.purple.somatic.vcf.gz,183,1
WIDE01010442T.purple.somatic.vcf.gz,117,0
WIDE01010443T.purple.somatic.vcf.gz,135,3
WIDE01010446T.purple.somatic.vcf.gz,113,3
WIDE01010447T.purple.somatic.vcf.gz,28,0
WIDE01010448T.purple.somatic.vcf.gz,43,0
WIDE01010449T.purple.somatic.vcf.gz,145,0
WIDE01010450T.purple.somatic.vcf.gz,115,0
WIDE01010451T.purple.somatic.vcf.gz,207,1
WIDE01010452T.purple.somatic.vcf.gz,32,2
WIDE01010453T.purple.somatic.vcf.gz,78,0
WIDE01010454T.purple.somatic.vcf.gz,324,2
WIDE01010455T.purple.somatic.vcf.gz,108,3
WIDE01010456T.purple.somatic.vcf.gz,239,2
WIDE01010457T.purple.somatic.vcf.gz,846,3
WIDE01010459T.purple.somatic.vcf.gz,2758,14
WIDE01010460T.purple.somatic.vcf.gz,754,754
WIDE01010461T.purple.somatic.vcf.gz,230,2
WIDE01010464T.purple.somatic.vcf.gz,340,3
WIDE01010465T.purple.somatic.vcf.gz,8,0
WIDE01010467T.purple.somatic.vcf.gz,12,1
WIDE01010468T.purple.somatic.vcf.gz,59,0
WIDE01010470T.purple.somatic.vcf.gz,678,921
WIDE01010471T.purple.somatic.vcf.gz,100,0
WIDE01010472T.purple.somatic.vcf.gz,159,0
WIDE01010474T.purple.somatic.vcf.gz,75,1
WIDE01010478T.purple.somatic.vcf.gz,54,0
WIDE01010479T.purple.somatic.vcf.gz,37,0
WIDE01010480T.purple.somatic.vcf.gz,62,0
WIDE01010481T.purple.somatic.vcf.gz,175,0
WIDE01010482T.purple.somatic.vcf.gz,202,1
WIDE01010484T.purple.somatic.vcf.gz,33,1
WIDE01010485T.purple.somatic.vcf.gz,401,1
WIDE01010486T.purple.somatic.vcf.gz,29,0
WIDE01010487T.purple.somatic.vcf.gz,28,2
WIDE01010488T.purple.somatic.vcf.gz,125,0
WIDE01010489T.purple.somatic.vcf.gz,75,1
WIDE01010491T.purple.somatic.vcf.gz,24,0
WIDE01010492T.purple.somatic.vcf.gz,35,0
WIDE01010493T.purple.somatic.vcf.gz,11,0
WIDE01010494T.purple.somatic.vcf.gz,55,0
WIDE01010495T.purple.somatic.vcf.gz,25,0
WIDE01010496T.purple.somatic.vcf.gz,194,1
WIDE01010497T.purple.somatic.vcf.gz,16,1
WIDE01010499T.purple.somatic.vcf.gz,140,2
WIDE01010500T.purple.somatic.vcf.gz,126,3
WIDE01010501T.purple.somatic.vcf.gz,597,1
WIDE01010503T.purple.somatic.vcf.gz,1497,3
WIDE01010504T.purple.somatic.vcf.gz,14,0
WIDE01010506T.purple.somatic.vcf.gz,38,0
WIDE01010508T.purple.somatic.vcf.gz,354,2
WIDE01010510T.purple.somatic.vcf.gz,142,3
WIDE01010513T.purple.somatic.vcf.gz,1462,5
WIDE01010516T.purple.somatic.vcf.gz,20,1
WIDE01010517T.purple.somatic.vcf.gz,28,0
WIDE01010518T.purple.somatic.vcf.gz,360,1
WIDE01010519T.purple.somatic.vcf.gz,35,0
WIDE01010520T.purple.somatic.vcf.gz,172,1
WIDE01010521T.purple.somatic.vcf.gz,106,0
WIDE01010522T.purple.somatic.vcf.gz,13,0
WIDE01010523T.purple.somatic.vcf.gz,1275,5
WIDE01010524T.purple.somatic.vcf.gz,90,0
WIDE01010527T.purple.somatic.vcf.gz,10,1
WIDE01010528T.purple.somatic.vcf.gz,217,0
WIDE01010532T.purple.somatic.vcf.gz,61,0
WIDE01010534T.purple.somatic.vcf.gz,108,1
WIDE01010535T.purple.somatic.vcf.gz,161,1
WIDE01010536T.purple.somatic.vcf.gz,7,0
WIDE01010537T.purple.somatic.vcf.gz,37,0
